source_type,version,label_column,observed_positive_genes,best_name,best_go_id,best_collection,best_subcollection,best_source_member,best_candidate_positive_genes,mismatch_genes,agreement,true_positives,false_positives,false_negatives,f1,jaccard,tie_count,tied_names,best_go_in_greene_table6,best_go_in_greene_table9
MSigDB 6.0 C5 BP,6.0,20,692,GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY,GO:0000245,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,24,676,0.8416119962511714,20,4,672,0.055865921787709494,0.028735632183908046,1,GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY,False,False
MSigDB 6.0 C5 BP,6.0,21,2534,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,1713,0.5986410496719775,926,105,1608,0.5194950911640954,0.3508904888215233,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,22,893,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,GO:0006357,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,876,479,0.8877694470477976,645,231,248,0.7292255511588468,0.5738434163701067,1,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,False,False
MSigDB 6.0 C5 BP,6.0,23,1227,GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,GO:0071822,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,651,982,0.7699156513589503,448,203,779,0.47710330138445156,0.3132867132867133,1,GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,False,False
MSigDB 6.0 C5 BP,6.0,24,597,GO_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,GO:0031023,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,44,561,0.8685567010309279,40,4,557,0.12480499219968799,0.06655574043261231,1,GO_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,True,False
MSigDB 6.0 C5 BP,6.0,25,2437,GO_PROTEIN_LOCALIZATION,GO:0008104,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,727,2098,0.5084348641049672,533,194,1904,0.33691529709228824,0.2025845686050931,1,GO_PROTEIN_LOCALIZATION,False,False
MSigDB 6.0 C5 BP,6.0,26,2603,GO_PROTEIN_LOCALIZATION,GO:0008104,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,727,2198,0.48500468603561386,566,161,2037,0.33993993993993993,0.20477568740955138,1,GO_PROTEIN_LOCALIZATION,False,False
MSigDB 6.0 C5 BP,6.0,27,1208,GO_CHROMOSOME_ORGANIZATION,GO:0051276,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,476,1074,0.7483598875351453,305,171,903,0.36223277909738716,0.22117476432197244,1,GO_CHROMOSOME_ORGANIZATION,False,False
MSigDB 6.0 C5 BP,6.0,28,2816,GO_CELLULAR_RESPONSE_TO_STRESS,GO:0033554,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,809,2185,0.48805060918462984,720,89,2096,0.3972413793103448,0.24784853700516352,1,GO_CELLULAR_RESPONSE_TO_STRESS,False,False
MSigDB 6.0 C5 BP,6.0,29,721,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,318,0.9254920337394564,717,314,4,0.8184931506849316,0.6927536231884058,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,30,2793,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,GO:0048584,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1112,1913,0.5517806935332709,996,116,1797,0.5101152368758003,0.34238569955311104,1,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,False,False
MSigDB 6.0 C5 BP,6.0,31,613,GO_VACUOLAR_TRANSPORT,GO:0007034,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,107,540,0.8734770384254921,90,17,523,0.25,0.14285714285714285,1,GO_VACUOLAR_TRANSPORT,False,False
MSigDB 6.0 C5 BP,6.0,32,3696,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,GO:0048584,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1112,2724,0.3617619493908154,1042,70,2654,0.4334442595673877,0.2766861391396707,1,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,False,False
MSigDB 6.0 C5 BP,6.0,33,657,GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,GO:1901701,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,485,568,0.8669165885660731,287,198,370,0.5026269702276708,0.33567251461988307,1,GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,False,False
MSigDB 6.0 C5 BP,6.0,34,819,GO_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,GO:0031399,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,951,482,0.887066541705717,644,307,175,0.727683615819209,0.5719360568383659,1,GO_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,35,1253,GO_CHROMOSOME_ORGANIZATION,GO:0051276,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,476,1091,0.7443767572633553,319,157,934,0.3689994216310006,0.22624113475177304,1,GO_CHROMOSOME_ORGANIZATION,False,False
MSigDB 6.0 C5 BP,6.0,36,746,GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,GO:0051130,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,636,438,0.8973758200562324,472,164,274,0.683068017366136,0.5186813186813187,1,GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,False,False
MSigDB 6.0 C5 BP,6.0,37,819,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,GO:0051172,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,795,464,0.8912839737582006,575,220,244,0.7125154894671624,0.5534167468719923,1,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,38,1626,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,949,0.7776476101218369,854,177,772,0.6428302596913813,0.473655019412091,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,39,742,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,GO:0018193,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,457,581,0.8638706654170571,309,148,433,0.5154295246038365,0.3471910112359551,1,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,False,False
MSigDB 6.0 C5 BP,6.0,40,599,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,GO:0090305,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,88,533,0.8751171508903468,77,11,522,0.22416302765647744,0.12622950819672132,1,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,False,False
MSigDB 6.0 C5 BP,6.0,41,900,GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,GO:0048646,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,525,759,0.8221649484536082,333,192,567,0.4673684210526316,0.30494505494505497,1,GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,False,False
MSigDB 6.0 C5 BP,6.0,42,794,GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION,GO:0044093,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,950,610,0.8570759137769447,567,383,227,0.6502293577981652,0.4817332200509771,1,GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION,False,False
MSigDB 6.0 C5 BP,6.0,43,880,GO_REGULATION_OF_HOMEOSTATIC_PROCESS,GO:0032844,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,275,721,0.8310684161199625,217,58,663,0.37575757575757573,0.23134328358208955,1,GO_REGULATION_OF_HOMEOSTATIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,44,550,GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,GO:0086065,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,18,542,0.873008434864105,13,5,537,0.045774647887323945,0.023423423423423424,2,GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION|GO_BEHAVIORAL_RESPONSE_TO_COCAINE,False,False
MSigDB 6.0 C5 BP,6.0,45,1124,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,521,0.8779287722586692,817,214,307,0.7582366589327146,0.6106128550074739,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,46,1486,GO_CELLULAR_CATABOLIC_PROCESS,GO:0044248,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,503,1205,0.7176663542642925,392,111,1094,0.3941679235796883,0.24546023794614902,1,GO_CELLULAR_CATABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,47,1522,GO_CELLULAR_CATABOLIC_PROCESS,GO:0044248,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,503,1217,0.71485473289597,404,99,1118,0.39901234567901234,0.24922887106724245,1,GO_CELLULAR_CATABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,48,948,GO_PROTEIN_ACTIVATION_CASCADE,GO:0072376,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,34,924,0.7835051546391752,29,5,919,0.059063136456211814,0.030430220356768102,2,GO_PROTEIN_ACTIVATION_CASCADE|GO_PLATELET_DEGRANULATION,False,False
MSigDB 6.0 C5 BP,6.0,49,882,GO_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,GO:0031399,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,951,515,0.8793345829428304,659,292,223,0.7190398254228041,0.561328790459966,1,GO_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,50,1378,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,GO:0051172,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,795,899,0.7893626991565136,637,158,741,0.5862862402208928,0.4147135416666667,1,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,51,1164,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,GO:0048584,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1112,714,0.8327085285848173,781,331,383,0.6862917398945518,0.5224080267558529,1,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,False,False
MSigDB 6.0 C5 BP,6.0,52,1731,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,1036,0.7572633552014996,863,168,868,0.6249094858797972,0.454449710373881,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,53,1635,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,984,983,0.7696813495782568,818,166,817,0.6246659030164184,0.45419211549139366,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 6.0 C5 BP,6.0,54,957,GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION,GO:0010647,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,910,625,0.8535613870665417,621,289,336,0.6652383502945902,0.4983948635634029,1,GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION,False,False
MSigDB 6.0 C5 BP,6.0,55,1017,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,570,0.866447985004686,739,292,278,0.7216796875,0.5645530939648586,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,56,698,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT,GO:2000026,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,936,482,0.887066541705717,576,360,122,0.7050183598531212,0.5444234404536862,1,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT,False,False
MSigDB 6.0 C5 BP,6.0,57,624,GO_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,GO:0031399,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,951,341,0.9201030927835052,617,334,7,0.7834920634920635,0.6440501043841336,1,GO_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,58,604,GO_CHROMATIN_MODIFICATION,GO:0016568,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,299,469,0.8901124648547329,217,82,387,0.4806201550387597,0.3163265306122449,1,GO_CHROMATIN_MODIFICATION,True,False
MSigDB 6.0 C5 BP,6.0,59,892,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,GO:0006357,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,876,478,0.8880037488284911,645,231,247,0.7296380090497737,0.5743544078361532,1,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,False,False
MSigDB 6.0 C5 BP,6.0,60,1829,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,1108,0.7403936269915652,876,155,953,0.6125874125874126,0.4415322580645161,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,61,668,GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,GO:0045184,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,524,534,0.8748828491096532,329,195,339,0.552013422818792,0.38122827346465815,1,GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,False,False
MSigDB 6.0 C5 BP,6.0,62,796,GO_REGULATION_OF_CELLULAR_LOCALIZATION,GO:0060341,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,667,545,0.8723055295220243,459,208,337,0.6274777853725222,0.45717131474103584,1,GO_REGULATION_OF_CELLULAR_LOCALIZATION,False,False
MSigDB 6.0 C5 BP,6.0,63,742,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,GO:0018193,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,457,581,0.8638706654170571,309,148,433,0.5154295246038365,0.3471910112359551,1,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,False,False
MSigDB 6.0 C5 BP,6.0,64,762,GO_CELLULAR_RESPONSE_TO_STRESS,GO:0033554,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,809,605,0.8582474226804124,483,326,279,0.6148949713558243,0.44393382352941174,1,GO_CELLULAR_RESPONSE_TO_STRESS,False,False
MSigDB 6.0 C5 BP,6.0,65,536,GO_VACUOLAR_TRANSPORT,GO:0007034,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,107,467,0.89058106841612,88,19,448,0.2737169517884914,0.15855855855855855,1,GO_VACUOLAR_TRANSPORT,False,False
MSigDB 6.0 C5 BP,6.0,66,2043,GO_MOVEMENT_OF_CELL_OR_SUBCELLULAR_COMPONENT,GO:0006928,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,669,1750,0.5899718837863168,481,188,1562,0.3547197640117994,0.2155983863738234,1,GO_MOVEMENT_OF_CELL_OR_SUBCELLULAR_COMPONENT,False,False
MSigDB 6.0 C5 BP,6.0,67,1291,GO_MEMBRANE_ORGANIZATION,GO:0061024,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,359,1216,0.7150890346766635,217,142,1074,0.263030303030303,0.15143056524773202,1,GO_MEMBRANE_ORGANIZATION,False,False
MSigDB 6.0 C5 BP,6.0,68,1737,GO_CHROMOSOME_ORGANIZATION,GO:0051276,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,476,1431,0.6647141518275539,391,85,1346,0.35336647085404427,0.2145993413830955,1,GO_CHROMOSOME_ORGANIZATION,False,False
MSigDB 6.0 C5 BP,6.0,69,1080,GO_CHROMOSOME_ORGANIZATION,GO:0051276,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,476,998,0.7661668228678538,279,197,801,0.35861182519280205,0.21848081440877057,1,GO_CHROMOSOME_ORGANIZATION,False,False
MSigDB 6.0 C5 BP,6.0,70,948,GO_PROTEIN_ACTIVATION_CASCADE,GO:0072376,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,34,924,0.7835051546391752,29,5,919,0.059063136456211814,0.030430220356768102,2,GO_PROTEIN_ACTIVATION_CASCADE|GO_PLATELET_DEGRANULATION,False,False
MSigDB 6.0 C5 BP,6.0,71,597,GO_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,GO:0031023,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,44,561,0.8685567010309279,40,4,557,0.12480499219968799,0.06655574043261231,1,GO_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,True,False
MSigDB 6.0 C5 BP,6.0,72,653,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,984,349,0.9182286785379569,644,340,9,0.786805131337813,0.648539778449144,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 6.0 C5 BP,6.0,73,1159,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,638,0.8505154639175257,776,255,383,0.708675799086758,0.5487977369165488,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,74,773,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,360,0.915651358950328,722,309,51,0.8004434589800443,0.66728280961183,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,75,808,GO_PROTEIN_LOCALIZATION,GO:0008104,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,727,557,0.869493908153702,489,238,319,0.6371335504885993,0.46749521988527726,1,GO_PROTEIN_LOCALIZATION,False,False
MSigDB 6.0 C5 BP,6.0,76,1225,GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,GO:0071822,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,651,980,0.7703842549203375,448,203,777,0.47761194029850745,0.3137254901960784,1,GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,False,False
MSigDB 6.0 C5 BP,6.0,77,547,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,GO:0090305,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,88,481,0.8873008434864105,77,11,470,0.24251968503937008,0.13799283154121864,1,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,False,False
MSigDB 6.0 C5 BP,6.0,78,1054,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,555,0.8699625117150891,765,266,289,0.7338129496402878,0.5795454545454546,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,79,900,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,GO:0006357,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,876,482,0.887066541705717,647,229,253,0.7286036036036037,0.5730735163861824,1,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,False,False
MSigDB 6.0 C5 BP,6.0,80,758,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,GO:0018193,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,457,597,0.8601218369259607,309,148,449,0.508641975308642,0.34105960264900664,1,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,False,False
MSigDB 6.0 C5 BP,6.0,81,2035,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,984,1731,0.5944236176194939,644,340,1391,0.42663133487909904,0.2711578947368421,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 6.0 C5 BP,6.0,82,1103,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,624,0.8537956888472352,755,276,348,0.7075913776944704,0.5474981870920957,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,83,785,GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,GO:0007167,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,402,715,0.8324742268041238,236,166,549,0.3976411120471778,0.24815983175604628,1,GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,False,True
MSigDB 6.0 C5 BP,6.0,84,582,GO_PROTEIN_AUTOPHOSPHORYLATION,GO:0046777,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,137,471,0.8896438612933458,124,13,458,0.34492350486787204,0.20840336134453782,1,GO_PROTEIN_AUTOPHOSPHORYLATION,True,False
MSigDB 6.0 C5 BP,6.0,85,2406,GO_PROTEIN_LOCALIZATION,GO:0008104,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,727,2003,0.5306935332708529,565,162,1841,0.36067666773060963,0.22001557632398755,1,GO_PROTEIN_LOCALIZATION,False,False
MSigDB 6.0 C5 BP,6.0,86,339,GO_MRNA_METABOLIC_PROCESS,GO:0016071,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,202,285,0.933223992502343,128,74,211,0.4731977818853974,0.3099273607748184,1,GO_MRNA_METABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,87,1132,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,984,584,0.8631677600749765,766,218,366,0.724007561436673,0.5674074074074074,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 6.0 C5 BP,6.0,88,1108,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,984,536,0.8744142455482662,778,206,330,0.7437858508604207,0.5920852359208524,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
